Retailer,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Operating Margin,Sales Method,Month,Year,Day,Season,Correct Total Sales,,,,,,,
Amazon,Midwest,Ohio,Columbus,Men's Athletic Footwear,40,300,4200,0.35,Online,January,2021,22,Winter,12000,,,,,,,
Amazon,Midwest,Ohio,Columbus,Women's Street Footwear,30,300,3600,0.4,Online,January,2021,22,Winter,9000,,,,,,,
Amazon,Midwest,Ohio,Columbus,Women's Athletic Footwear,35,150,2100,0.4,Online,January,2021,22,Winter,5250,,,,,,,
Amazon,Midwest,Ohio,Columbus,Men's Apparel,50,200,3500,0.35,Online,January,2021,22,Winter,10000,,,,,,,
Amazon,Midwest,Ohio,Columbus,Women's Apparel,40,300,4800,0.4,Online,January,2021,22,Winter,12000,,,,,,,
Amazon,Midwest,Ohio,Columbus,Men's Street Footwear,40,550,8800,0.4,Online,February,2021,22,Winter,22000,,,,,,,
Amazon,Midwest,Ohio,Columbus,Men's Athletic Footwear,40,200,2800,0.35,Online,February,2021,22,Winter,8000,,,,,,,
Amazon,Midwest,Ohio,Columbus,Women's Street Footwear,30,250,3000,0.4,Online,February,2021,22,Winter,7500,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Athletic Footwear,35,125,1750,0.4,Online,February,2021,22,Winter,4375,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Apparel,50,200,3500,0.35,Online,February,2021,22,Winter,10000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Apparel,40,300,4800,0.4,Online,February,2021,22,Winter,12000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Street Footwear,45,520,9360,0.4,Online,March,2021,21,Spring,23400,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45,225,3543.75,0.35,Online,March,2021,21,Spring,10125,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Street Footwear,35,250,3500,0.4,Online,March,2021,21,Spring,8750,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40,100,1600,0.4,Online,March,2021,21,Spring,4000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Apparel,55,150,2887.5,0.35,Online,March,2021,21,Spring,8250,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Apparel,45,250,4500,0.4,Online,March,2021,21,Spring,11250,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Street Footwear,45,475,8550,0.4,Online,April,2021,22,Spring,21375,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45,175,2756.25,0.35,Online,April,2021,22,Spring,7875,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Street Footwear,40,175,2800,0.4,Online,April,2021,22,Spring,7000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Athletic Footwear,45,100,1800,0.4,Online,April,2021,22,Spring,4500,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Apparel,50,125,2187.5,0.35,Online,April,2021,22,Spring,6250,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Apparel,40,250,4000,0.4,Online,April,2021,22,Spring,10000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Street Footwear,50,520,10400,0.4,Online,May,2021,23,Spring,26000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45,225,3543.75,0.35,Online,May,2021,23,Spring,10125,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Street Footwear,40,200,3200,0.4,Online,May,2021,23,Spring,8000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40,125,2000,0.4,Online,May,2021,23,Spring,5000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Apparel,50,150,2625,0.35,Online,May,2021,23,Spring,7500,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Apparel,55,275,6050,0.4,Online,May,2021,23,Spring,15125,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Street Footwear,40,525,8400,0.4,Online,June,2021,22,Summer,21000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Athletic Footwear,35,275,3368.75,0.35,Online,June,2021,22,Summer,9625,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Street Footwear,30,225,2700,0.4,Online,June,2021,22,Summer,6750,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Athletic Footwear,30,200,2400,0.4,Online,June,2021,22,Summer,6000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Apparel,50,200,3500,0.35,Online,June,2021,22,Summer,10000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Apparel,55,375,8250,0.4,Online,June,2021,22,Summer,20625,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Street Footwear,50,600,12000,0.4,Online,July,2021,21,Summer,30000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45,350,5512.5,0.35,Online,July,2021,21,Summer,15750,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Street Footwear,40,275,4400,0.4,Online,July,2021,21,Summer,11000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40,225,3600,0.4,Online,July,2021,21,Summer,9000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Apparel,50,250,4375,0.35,Online,July,2021,21,Summer,12500,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Apparel,55,425,9350,0.4,Online,July,2021,21,Summer,23375,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Street Footwear,50,575,11500,0.4,Online,August,2021,22,Summer,28750,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45,350,5512.5,0.35,Online,August,2021,22,Summer,15750,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Street Footwear,40,275,4400,0.4,Online,August,2021,22,Summer,11000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40,250,4000,0.4,Online,August,2021,22,Summer,10000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Apparel,50,225,3937.5,0.35,Online,August,2021,22,Summer,11250,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Apparel,55,400,8800,0.4,Online,August,2021,22,Summer,22000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Street Footwear,50,525,10500,0.4,Online,September,2021,23,Autumn,26250,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45,325,5118.75,0.35,Online,September,2021,23,Autumn,14625,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Street Footwear,35,225,3150,0.4,Online,September,2021,23,Autumn,7875,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Athletic Footwear,35,200,2800,0.4,Online,September,2021,23,Autumn,7000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Apparel,45,200,3150,0.35,Online,September,2021,23,Autumn,9000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Apparel,50,275,5500,0.4,Online,September,2021,23,Autumn,13750,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Street Footwear,55,450,9900,0.4,Online,October,2021,22,Autumn,24750,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45,275,4331.25,0.35,Online,October,2021,22,Autumn,12375,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Street Footwear,45,175,3150,0.4,Online,October,2021,22,Autumn,7875,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Athletic Footwear,45,150,2700,0.4,Online,October,2021,22,Autumn,6750,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Apparel,55,150,2887.5,0.35,Online,October,2021,22,Autumn,8250,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Apparel,55,275,6050,0.4,Online,October,2021,22,Autumn,15125,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Street Footwear,50,425,8500,0.4,Online,November,2021,22,Autumn,21250,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Men's Athletic Footwear,40,275,3850,0.35,Online,November,2021,22,Autumn,11000,,,,,,,
Amazon,Southeast,Kentucky,Louisville,Women's Street Footwear,45,220,3960,0.4,Online,November,2021,22,Autumn,9900,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Apparel,70,225,4725,0.3,In-store,October,2021,15,Autumn,15750,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Street Footwear,65,375,7312.5,0.3,In-store,November,2021,14,Autumn,24375,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55,300,4950,0.3,In-store,November,2021,14,Autumn,16500,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Street Footwear,55,295,4056.25,0.25,In-store,November,2021,14,Autumn,16225,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,275,3781.25,0.25,In-store,November,2021,14,Autumn,15125,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Apparel,65,250,4062.5,0.25,In-store,November,2021,14,Autumn,16250,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Apparel,70,350,7350,0.3,In-store,November,2021,14,Autumn,24500,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Street Footwear,65,575,11212.5,0.3,In-store,December,2021,13,Winter,37375,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55,375,6187.5,0.3,In-store,December,2021,13,Winter,20625,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Street Footwear,55,350,4812.5,0.25,In-store,December,2021,13,Winter,19250,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,300,4125,0.25,In-store,December,2021,13,Winter,16500,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Apparel,65,300,4875,0.25,In-store,December,2021,13,Winter,19500,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Apparel,70,400,8400,0.3,In-store,December,2021,13,Winter,28000,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Street Footwear,45,525,10631.25,0.45,In-store,January,2021,14,Winter,23625,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45,325,6581.25,0.45,In-store,January,2021,14,Winter,14625,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Street Footwear,35,325,3981.25,0.35,In-store,January,2021,14,Winter,11375,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Athletic Footwear,40,175,2450,0.35,In-store,January,2021,14,Winter,7000,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Apparel,55,225,4331.25,0.35,In-store,January,2021,14,Winter,12375,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Apparel,45,325,5850,0.4,In-store,January,2021,14,Winter,14625,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Street Footwear,45,575,11643.75,0.45,In-store,February,2021,12,Winter,25875,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45,225,4556.25,0.45,In-store,February,2021,12,Winter,10125,,,,,,,
Amazon,Northeast,Massachusetts,Boston,Women's Street Footwear,35,275,3368.75,0.35,In-store,February,2021,12,Winter,9625,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,150,2100,0.35,In-store,February,2021,12,Winter,6000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,55,225,4331.25,0.35,In-store,February,2021,12,Winter,12375,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,45,325,5850,0.4,In-store,February,2021,12,Winter,14625,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,45,545,11036.25,0.45,In-store,March,2021,10,Spring,24525,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,45,250,5062.5,0.45,In-store,March,2021,10,Spring,11250,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,35,275,3368.75,0.35,In-store,March,2021,10,Spring,9625,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,125,1750,0.35,In-store,March,2021,10,Spring,5000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,55,175,3368.75,0.35,In-store,March,2021,10,Spring,9625,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,45,275,4950,0.4,In-store,March,2021,10,Spring,12375,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,45,525,10631.25,0.45,In-store,April,2021,11,Spring,23625,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,45,225,4556.25,0.45,In-store,April,2021,11,Spring,10125,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,35,225,2756.25,0.35,In-store,April,2021,11,Spring,7875,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,150,2100,0.35,In-store,April,2021,11,Spring,6000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,55,150,2887.5,0.35,In-store,April,2021,11,Spring,8250,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,45,300,5400,0.4,In-store,April,2021,11,Spring,13500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,60,570,15390,0.45,In-store,May,2021,10,Spring,34200,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,275,6806.25,0.45,In-store,May,2021,10,Spring,15125,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,50,300,5250,0.35,In-store,May,2021,10,Spring,15000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,250,4375,0.35,In-store,May,2021,10,Spring,12500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,60,275,5775,0.35,In-store,May,2021,10,Spring,16500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,65,400,10400,0.4,In-store,May,2021,10,Spring,26000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,60,650,17550,0.45,In-store,June,2021,12,Summer,39000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,400,9900,0.45,In-store,June,2021,12,Summer,22000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,50,325,5687.5,0.35,In-store,June,2021,12,Summer,16250,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,300,5250,0.35,In-store,June,2021,12,Summer,15000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,60,300,6300,0.35,In-store,June,2021,12,Summer,18000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,65,450,11700,0.4,In-store,June,2021,12,Summer,29250,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,60,675,18225,0.45,In-store,July,2021,10,Summer,40500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,425,10518.75,0.45,In-store,July,2021,10,Summer,23375,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,50,350,6125,0.35,In-store,July,2021,10,Summer,17500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,300,5250,0.35,In-store,July,2021,10,Summer,15000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,60,325,6825,0.35,In-store,July,2021,10,Summer,19500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,65,500,13000,0.4,In-store,July,2021,10,Summer,32500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,60,650,17550,0.45,In-store,August,2021,11,Summer,39000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,425,10518.75,0.45,In-store,August,2021,11,Summer,23375,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,50,350,6125,0.35,In-store,August,2021,11,Summer,17500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,250,4375,0.35,In-store,August,2021,11,Summer,12500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,60,225,4725,0.35,In-store,August,2021,11,Summer,13500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,65,400,10400,0.4,In-store,August,2021,11,Summer,26000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,60,525,14175,0.45,In-store,September,2021,10,Autumn,31500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,325,8043.75,0.45,In-store,September,2021,10,Autumn,17875,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,50,225,3937.5,0.35,In-store,September,2021,10,Autumn,11250,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,200,3500,0.35,In-store,September,2021,10,Autumn,10000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,60,200,4200,0.35,In-store,September,2021,10,Autumn,12000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,65,300,7800,0.4,In-store,September,2021,10,Autumn,19500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,65,475,13893.75,0.45,In-store,October,2021,12,Autumn,30875,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,60,300,8100,0.45,In-store,October,2021,12,Autumn,18000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,60,200,4200,0.35,In-store,October,2021,12,Autumn,12000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,175,3675,0.35,In-store,October,2021,12,Autumn,10500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,70,175,4287.5,0.35,In-store,October,2021,12,Autumn,12250,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,300,6300,0.35,In-store,November,2021,11,Autumn,18000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,70,275,6737.5,0.35,In-store,November,2021,11,Autumn,19250,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,75,375,11250,0.4,In-store,November,2021,11,Autumn,28125,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,70,600,18900,0.45,In-store,December,2021,10,Winter,42000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,60,400,10800,0.45,In-store,December,2021,10,Winter,24000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,60,375,7875,0.35,In-store,December,2021,10,Winter,22500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,325,6825,0.35,In-store,December,2021,10,Winter,19500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,70,325,7962.5,0.35,In-store,December,2021,10,Winter,22750,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,75,425,12750,0.4,In-store,December,2021,10,Winter,31875,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,50,525,10500,0.4,In-store,January,2021,21,Winter,26250,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,50,325,6500,0.4,In-store,January,2021,21,Winter,16250,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,40,325,3900,0.3,In-store,January,2021,21,Winter,13000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Athletic Footwear,45,175,2362.5,0.3,In-store,January,2021,21,Winter,7875,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Apparel,60,225,4050,0.3,In-store,January,2021,21,Winter,13500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Apparel,50,325,5687.5,0.35,In-store,January,2021,21,Winter,16250,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Street Footwear,50,600,12000,0.4,In-store,February,2021,19,Winter,30000,,,,,,,
Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,50,250,5000,0.4,In-store,February,2021,19,Winter,12500,,,,,,,
Amazon,Northeast,Vermont,Burlington,Women's Street Footwear,40,300,3600,0.3,In-store,February,2021,19,Winter,12000,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,200,2700,0.3,In-store,February,2021,19,Winter,9000,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Apparel,60,275,4950,0.3,In-store,February,2021,19,Winter,16500,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Apparel,50,375,6562.5,0.35,In-store,February,2021,19,Winter,18750,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Street Footwear,50,570,11400,0.4,In-store,March,2021,17,Spring,28500,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,275,5500,0.4,In-store,March,2021,17,Spring,13750,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Street Footwear,40,300,3600,0.3,In-store,March,2021,17,Spring,12000,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,150,2025,0.3,In-store,March,2021,17,Spring,6750,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Apparel,60,200,3600,0.3,In-store,March,2021,17,Spring,12000,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Apparel,50,300,5250,0.35,In-store,March,2021,17,Spring,15000,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Street Footwear,50,550,11000,0.4,In-store,April,2021,18,Spring,27500,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,250,5000,0.4,In-store,April,2021,18,Spring,12500,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Street Footwear,40,250,3000,0.3,In-store,April,2021,18,Spring,10000,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,175,2362.5,0.3,In-store,April,2021,18,Spring,7875,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Apparel,60,175,3150,0.3,In-store,April,2021,18,Spring,10500,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Apparel,50,325,5687.5,0.35,In-store,April,2021,18,Spring,16250,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,595,15470,0.4,In-store,May,2021,17,Spring,38675,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,300,7200,0.4,In-store,May,2021,17,Spring,18000,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,325,5362.5,0.3,In-store,May,2021,17,Spring,17875,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,275,4537.5,0.3,In-store,May,2021,17,Spring,15125,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Apparel,65,300,5850,0.3,In-store,May,2021,17,Spring,19500,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Apparel,70,425,10412.5,0.35,In-store,May,2021,17,Spring,29750,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,675,17550,0.4,In-store,June,2021,19,Summer,43875,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,425,10200,0.4,In-store,June,2021,19,Summer,25500,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,350,5775,0.3,In-store,June,2021,19,Summer,19250,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,325,5362.5,0.3,In-store,June,2021,19,Summer,17875,,,,,,,
Amazon,Northeast,New Hampshire,Manchester,Men's Apparel,65,325,6337.5,0.3,In-store,June,2021,19,Summer,21125,,,,,,,
